link,cena,kategorija,transakcija,grad,opstina,kvadratura,godinaizgradnje,stanjenekretnine,povrsinazemljista,ukupanbrojspratova,spratnost,uknjizeno,tipgrejanja,brsoba,brkupatila,parking,lift,terasa,lodja,balkon,sigurnost,id,udaljenost_od_centra
https://www.nekretnine.rs/stambeni-objekti/stanovi/mirijevo-matice-srpske-61m22-lode-id34559/NkPKTlzw5Fk/,84000,Stan,Prodaja,Beograd,"Mirijevo I",61,1985,"Standardna gradnja",NULL,6,6,1,"Centralno grejanje",2,1,0,1,0,1,0,1,13800,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-mirijevo-vitezova-karadordeve-zvezde-35-70m2-84000eur/NkXPk2VP48N/,84000,Stan,Prodaja,Beograd,"Mirijevo I",70,2018,Novogradnja,NULL,4,4,0,"Klima uređaj, Etažno grejanje na gas",4,NULL,1,1,1,0,0,0,13801,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/mirijevo-vitezova-karadordeve-zvezde-74m2-id30090/NkMv2eI19a-/,84000,Stan,Prodaja,Beograd,"Mirijevo I",74,NULL,"Standardna gradnja",NULL,3,3,1,"Etažno grejanje na gas",3,1,0,0,1,0,0,1,13802,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/gandijeva-blok-64-novi-beograd-id1504/NksZBtZOdwJ/,84000,Stan,Prodaja,Beograd,"Novi Beograd Blok 64",41,NULL,"Standardna gradnja",NULL,4,2,1,NULL,1,1,0,0,0,1,0,1,13803,6.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/funkcionalan-stan-na-novom-beogradu-id6661/Nkt5KBo5Vr7/,84000,Stan,Prodaja,Beograd,"Novi Beograd Blok 7 (Paviljoni)",50,NULL,"Standardna gradnja",NULL,6,6,1,"TA peć",3,1,0,0,0,1,0,1,13804,5.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/paviljoni-otona-zupancica-3290-id3290/Nkq3sISWita/,84000,Stan,Prodaja,Beograd,"Novi Beograd Blok 8a",52,NULL,"Standardna gradnja",NULL,6,5,1,"Centralno grejanje, Klima uređaj",3,1,1,0,1,0,0,1,13805,5.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/retenzija-52m2-ii-ta-uk-id70684/Nkq0adCHJbQ/,84000,Stan,Prodaja,Beograd,Retenzija,52,NULL,"Izvorno stanje",NULL,2,2,1,"TA peć",2,1,1,0,0,0,0,0,13806,5.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/retenzija-52m2-ii-ta-uknj/NksEcQsBq1A/,84000,Stan,Prodaja,Beograd,Retenzija,52,NULL,"Standardna gradnja",NULL,2,2,1,Ostalo,2,NULL,0,0,0,0,0,1,13807,5.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/visnjicki-venac-visnjica-palilula-id1326/NkjpYK_vc_V/,84000,Stan,Prodaja,Beograd,Višnjica,91,NULL,"Standardna gradnja",NULL,4,4,1,"Centralno grejanje",4,2,0,0,1,0,0,1,13808,7.7
https://www.nekretnine.rs/stambeni-objekti/stanovi/visbanja-95m2-iv-cg-uknj/NkwcaVkb63d/,84000,Stan,Prodaja,Beograd,"Višnjička banja",95,1984,"Standardna gradnja",NULL,4,4,1,"Centralno grejanje",4,NULL,0,0,0,1,0,1,13809,6.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/bez-provizije-za-kupca-novogradnja-u-naselju-stepa-stepanovic/NkQiQud7xBq/,84000,Stan,Prodaja,Beograd,Voždovac,42,2020,Novogradnja,NULL,9,1,0,Ostalo,2,NULL,1,1,1,0,0,1,13810,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-prvomajska-20-id12173/NkI0ObkMMCo/,84000,Stan,Prodaja,Beograd,"Zemun (Novi Grad)",59,NULL,"Standardna gradnja",NULL,6,3,0,"Centralno grejanje",2,1,0,1,0,0,0,0,13811,9.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-slavujev-venac-slavujev-venac-20-40m2-84000eur/NkMghQMa3ak/,84000,Stan,Prodaja,Beograd,Zvezdara,40,NULL,"U izgradnji",NULL,4,1,1,NULL,2,NULL,0,0,0,0,0,0,13812,7.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-vteodorovica-50m2-vpr-cg-uknj/NkpyOH-fsfr/,84000,Stan,Prodaja,Beograd,Zvezdara,50,NULL,"Standardna gradnja",NULL,4,0,1,"Centralno grejanje",2,NULL,0,0,0,0,0,1,13813,7.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/nov-prostran-dvoiposoban-kod-doma-zdravlja-zemun-id6711/NkMr7fmOylJ/,84150,Stan,Prodaja,Beograd,"Zemun (Meandri)",51,NULL,Novogradnja,NULL,4,1,0,"Etažno grejanje na gas",3,1,0,0,1,0,0,1,13816,8.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-novogradnja-sumice-lekino-brdo-kes-kupci-id1060/NkUCmvcGktv/,84600,Stan,Prodaja,Beograd,"Lekino brdo",36,NULL,Novogradnja,NULL,NULL,3,0,NULL,2,1,0,0,0,0,0,0,13821,4.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/mirijevo-vitezova-karadordeve-zvezde-71m2t-id29210/Nk7keAK4Vce/,84636,Stan,Prodaja,Beograd,"Mirijevo I",71,2018,"Standardna gradnja",NULL,4,4,0,"Etažno grejanje na gas",4,1,0,1,1,0,0,1,13822,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/bulevar-luksuzna-novogradnja-pdv-id1652/Nk3SwUm9INT/,84768,Stan,Prodaja,Beograd,Kluz,41.35,2022,Novogradnja,NULL,5,3,0,"Klima uređaj, Etažno grejanje na gas",2,1,1,1,1,0,0,2,13824,5.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/kompletno-sreden-stan-id110733/NkUoE0iG17Q/,84900,Stan,Prodaja,Beograd,"Banovo brdo",54,NULL,"Standardna gradnja",NULL,7,7,1,"Centralno grejanje",2,1,0,0,1,0,0,0,13830,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-id2485/NkqgGKOU5ow/,84900,Stan,Prodaja,Beograd,"Banovo brdo",60,NULL,"Izvorno stanje",NULL,7,7,1,"Centralno grejanje, Klima uređaj",2,1,0,1,1,0,0,1,13831,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/medakovic-3-odlican-stan-76m2--14m2-id2364/Nk3wq1GEyD0/,84900,Stan,Prodaja,Beograd,"Medaković III",76,NULL,"Standardna gradnja",NULL,7,6,1,"Centralno grejanje, Klima uređaj",4,2,0,1,1,0,0,2,13832,6.7
https://www.nekretnine.rs/stambeni-objekti/stanovi/medakovic-3-odlican-stan-id2365/NkFl5uOuzp0/,84900,Stan,Prodaja,Beograd,"Medaković III",90,NULL,"Standardna gradnja",NULL,7,6,1,"Centralno grejanje, Klima uređaj",4,2,0,1,1,0,0,2,13833,6.7
https://www.nekretnine.rs/stambeni-objekti/kuce/visnjicka-banja-odlican-86m2-lodja-dvoriste-uknjizeno/Nktk0v7K-QU/,84900,Stan,Prodaja,Beograd,"Višnjička banja",86,NULL,"Delimična rekonstrukcija",4,NULL,0,1,NULL,3,NULL,1,0,1,0,0,0,13834,6.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-vojvode-stepe-15terasa-30m2-uknjizen-id1719/NkLmKUTmBEe/,84900,Stan,Prodaja,Beograd,Voždovac,44,NULL,"Standardna gradnja",NULL,5,-1,1,"Centralno grejanje, Klima uređaj",2,1,0,1,1,0,0,1,13835,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/masinski-fakultet-knez-danila-3157-id3157/NkxGZfO-8uT/,84900,Stan,Prodaja,Beograd,"Vukov spomenik",57,NULL,"Standardna gradnja",NULL,4,-1,1,"TA peć, Klima uređaj",3,1,0,0,0,0,0,1,13836,2.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-polje-110m2-priptk-eg-uknj/NkxRjxeH7jd/,84900,Stan,Prodaja,Beograd,"Zemun Polje",110,NULL,"Standardna gradnja",NULL,2,-1,1,Ostalo,4,NULL,0,0,1,0,0,0,13837,14.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/banjica-2-5-stan-na-i-spratu-renoviran-i-uknjizen/Nki9uhNW4L8/,85000,Stan,Prodaja,Beograd,Banjica,50,1978,"Kompletna rekonstrukcija",NULL,10,1,1,"Centralno grejanje",3,1,0,1,0,0,0,2,13915,6.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/bulevar-oslobodenja-55m2-412-blizina-tc-id1191/NknBHTDpyHx/,85000,Stan,Prodaja,Beograd,Banjica,55,1980,"Izvorno stanje",NULL,12,4,1,"Centralno grejanje, Klima uređaj",2,1,0,1,0,1,0,1,13916,6.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-b-54m2-vpr-cg-uknj/NkYULgT4ejf/,85000,Stan,Prodaja,Beograd,"Banovo brdo",54,NULL,"Standardna gradnja",NULL,4,0,1,"Centralno grejanje",2,NULL,0,0,1,0,0,1,13917,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/prodajemo-trosoban-stan-od-87m2-u-batajnici/NkLPTUW32OF/,85000,Stan,Prodaja,Beograd,Batajnica,87,1978,"Standardna gradnja",NULL,1,-1,1,"Centralno grejanje",3,NULL,1,0,1,0,0,1,13918,18.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-vitanovacka-50m2-i-cg-uknj/NkCfd6VpC90/,85000,Stan,Prodaja,Beograd,"Braće Jerković",50,1970,"Standardna gradnja",NULL,5,1,1,"Centralno grejanje",3,NULL,0,0,1,0,0,1,13919,6.1
https://www.nekretnine.rs/stambeni-objekti/stanovi/brace-jerkovic-70m2-ii-eg-uk-id63426/Nke0z3a7DlQ/,85000,Stan,Prodaja,Beograd,"Braće Jerković",70,NULL,Novogradnja,NULL,3,2,1,"Etažno grejanje na gas",3,1,0,0,1,1,0,0,13920,6.1
https://www.nekretnine.rs/stambeni-objekti/stanovi/3-03-5-uknjizen-id4175/NklknkkdZdS/,85000,Stan,Prodaja,Beograd,"Braće Jerković",70,NULL,Novogradnja,NULL,3,2,1,"Etažno grejanje na gas",4,1,0,0,1,0,0,1,13921,6.1
https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-54m2/Nkt2Eosn-2p/,85000,Stan,Prodaja,Beograd,"Centar (uži)",54,NULL,"Standardna gradnja",NULL,4,0,1,"Centralno grejanje",2,NULL,0,0,1,0,0,1,13922,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/lekino-brdo-15/NkWbdvRpw7v/,85000,Stan,Prodaja,Beograd,"Crveni krst",38,2009,"Standardna gradnja",NULL,8,2,0,"Centralno grejanje",2,NULL,0,1,0,0,0,1,13923,3.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-grcica-milenka-44m-id1702/NktJhPr3V6o/,85000,Stan,Prodaja,Beograd,"Crveni krst",44,NULL,"Standardna gradnja",NULL,17,14,1,"Centralno grejanje",2,1,0,1,1,0,0,0,13924,3.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/vinogradski-venac-cerak-vinogradi-cukarica-beograd-57m2/NkkV9g4WyNX/,85000,Stan,Prodaja,Beograd,Čukarica,57,NULL,"Izvorno stanje",NULL,6,6,0,"Centralno grejanje",2,1,0,1,1,0,0,1,13925,19.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/uknjizen-prostran-luksuzno-opremljen-trosoban-stan/NkEHzby6le-/,85000,Stan,Prodaja,Beograd,"Cvetanova ćuprija",112,NULL,"Izvorno stanje",NULL,3,-1,1,"Etažno grejanje na struju",3,2,1,0,1,0,0,1,13926,7.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-cvijiceva-dvosoban-44m2--loda-3m2/NkbMGH4l-SQ/,85000,Stan,Prodaja,Beograd,Cvijićeva,44,1961,NULL,NULL,13,12,1,Ostalo,2,1,0,1,0,1,0,2,13927,1.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-dedinje-stjepana-filipovica-15-42m2-85000eur/NkNL4JD2GJZ/,85000,Stan,Prodaja,Beograd,"Dedinje (RTV Pink)",42,NULL,"Izvorno stanje",NULL,4,0,1,"Centralno grejanje",2,NULL,1,0,0,0,0,0,13928,4.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/funkcionalan-dvosoban-stan-na-dorcolu-id6845/NkvaQ6WHPYV/,85000,Stan,Prodaja,Beograd,"Donji Dorćol",47,NULL,"Izvorno stanje",NULL,3,-1,1,NULL,2,1,0,0,0,0,0,1,13929,1.7
https://www.nekretnine.rs/stambeni-objekti/stanovi/odlican-i-prostran-id101951/Nk76ruB7TFo/,85000,Stan,Prodaja,Beograd,Galenika,125,NULL,"Izvorno stanje",NULL,7,7,1,"Centralno grejanje",4,1,0,1,1,0,0,0,13930,10.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-85000e/Nku-tluKwHK/,85000,Stan,Prodaja,Beograd,"Golf naselje",54,NULL,"Standardna gradnja",NULL,4,0,1,"Centralno grejanje",2,NULL,0,0,1,0,0,1,13931,6.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/prodaja-stan-stari-grad-gundulicev-venac-15-32m2-id1082/NkIAN1fNjwU/,85000,Stan,Prodaja,Beograd,"Gundulićev venac",32,NULL,"Izvorno stanje",NULL,3,2,0,"TA peć, Klima uređaj",2,1,0,0,0,0,0,1,13932,1.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/lekino-brdo-85000e/NkPUWXJqFAe/,85000,Stan,Prodaja,Beograd,"Južni bulevar",38,2009,"Standardna gradnja",NULL,8,2,0,"Centralno grejanje",2,NULL,0,1,0,0,0,1,13933,3
https://www.nekretnine.rs/stambeni-objekti/stanovi/kalenic-pijaca-maksima-gorkog-36m2-id3138/Nkqqj_5dHiM/,85000,Stan,Prodaja,Beograd,"Kalenić pijaca",36,NULL,"Standardna gradnja",NULL,4,2,1,"Centralno grejanje",1,1,0,0,1,0,0,0,13934,2
https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-kalenic-pijaca-36m2-vpriv-uknj-id72834/NkoeQoYpQXD/,85000,Stan,Prodaja,Beograd,"Kalenić pijaca",36,NULL,"Standardna gradnja",NULL,4,0,1,"Centralno grejanje",2,1,0,0,1,0,0,0,13935,2
https://www.nekretnine.rs/stambeni-objekti/stanovi/kanarevo-brdo-kanarevo-brdo-vukasoviceva-85000-73m2-trosoban/NkBAyHoiBV2/,85000,Stan,Prodaja,Beograd,"Kanarevo brdo",73,NULL,"Standardna gradnja",NULL,4,4,1,"Centralno grejanje",3,1,0,0,1,0,0,0,13936,7.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/palilula-karaburma-tina-ujevica-30-95m2-85000eur/Nk5Fcdc_Eop/,85000,Stan,Prodaja,Beograd,Karaburma,95,NULL,"Izvorno stanje",NULL,1,0,1,"Klima uređaj",3,NULL,1,0,0,0,0,0,13937,4.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/nov-funkcionalan-jednosoban-sa-garazom-lekino-brdo-id6917/NkUM04erpk6/,85000,Stan,Prodaja,Beograd,"Lekino brdo",36,NULL,Novogradnja,NULL,4,1,1,"Etažno grejanje na gas",1,1,1,1,0,0,0,1,13938,4.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/juzni-bul-38m2-ii-cg/NkEcTMKrqF5/,85000,Stan,Prodaja,Beograd,"Lekino brdo",38,2009,"Standardna gradnja",NULL,8,2,0,"Centralno grejanje",2,NULL,0,1,0,0,0,1,13939,4.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/10-stan-lekino-brdo-id1330/NkwVLKCEVZvk/,85000,Stan,Prodaja,Beograd,"Lekino brdo",39,NULL,Novogradnja,NULL,4,-1,1,"Klima uređaj",1,1,0,1,1,0,0,1,13940,4.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/prodaja-jednosobnog-stana-na-lekinom-brdu/NkgJs2IUstO/,85000,Stan,Prodaja,Beograd,"Lekino brdo",39,2015,Novogradnja,NULL,4,-1,1,"Centralno grejanje",1,NULL,0,0,1,0,0,1,13941,4.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/doke-krstica-lekino-brdo-id25770/NkFLQKlK_cP/,85000,Stan,Prodaja,Beograd,"Lekino brdo",55,2011,Novogradnja,NULL,3,3,1,"Klima uređaj",2,1,1,0,0,0,0,1,13942,4.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/lekino-brdo-moravicka-73m2-mereno-109m2-id2515/NkxzcFuLAQOy/,85000,Stan,Prodaja,Beograd,"Lekino brdo",73,NULL,"Standardna gradnja",NULL,1,-1,1,NULL,3,1,0,0,0,0,0,0,13943,4.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/80m2-t-medakovic-ii-stan/NkTDQ5mKGpb/,85000,Stan,Prodaja,Beograd,"Medaković II",80,NULL,"Standardna gradnja",NULL,5,-1,1,"Centralno grejanje",4,NULL,0,0,1,0,0,1,13944,5.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/medakovic-90m2/Nk9xjSFRZvZN/,85000,Stan,Prodaja,Beograd,"Medaković II",90,NULL,"Standardna gradnja",NULL,6,6,1,"Centralno grejanje",4,NULL,0,1,1,0,0,1,13945,5.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/medakovic-85000e/Nknhfo4rkfX/,85000,Stan,Prodaja,Beograd,"Medaković III",90,NULL,"Standardna gradnja",NULL,6,6,1,"Centralno grejanje",4,NULL,0,1,1,0,0,1,13946,6.7
https://www.nekretnine.rs/stambeni-objekti/stanovi/mirijevo-rase-plaovica-58m2-id34350/NkusG0Cz9av/,85000,Stan,Prodaja,Beograd,"Mirijevo I",58,NULL,"Izvorno stanje",NULL,5,0,1,"Centralno grejanje",2,2,0,1,0,1,0,1,13947,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/funkcionalan-dvosoban-stan-u-mirijevu-id6934/Nkb_SXCjzXe/,85000,Stan,Prodaja,Beograd,"Mirijevo I",65,NULL,"Izvorno stanje",NULL,8,8,1,"Centralno grejanje",2,1,0,1,0,1,0,1,13948,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/mirijevo-radivoja-markovica-95m2-40-stan-id28585/Nkyol6RuTUq/,85000,Stan,Prodaja,Beograd,"Mirijevo I",66,NULL,"Standardna gradnja",NULL,4,4,1,"Centralno grejanje",4,1,0,0,1,0,0,1,13949,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/1-5-uknjizen-kod-perpera-useljiv-id9184/NkY_O96EFNu/,85000,Stan,Prodaja,Beograd,"Novi Beograd Blok 1 (Fontana)",45,NULL,"Standardna gradnja",NULL,NULL,-1,0,"Centralno grejanje, Klima uređaj",2,1,1,0,0,0,0,0,13950,4.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/jovana-avakumovica-kod-mup-a-palilula-beograd-50m2/Nk3XRo0eFO7/,85000,Stan,Prodaja,Beograd,Palilula,50,NULL,"Izvorno stanje",NULL,5,1,1,"TA peć",2,NULL,0,0,0,0,0,1,13951,23.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/rakovica-centar-kakanjska-hitno-40-90m2-85000eur/Nko4p4tK7Jv/,85000,Stan,Prodaja,Beograd,Rakovica,90,NULL,"Izvorno stanje",NULL,2,1,1,NULL,4,NULL,1,0,0,0,1,0,13952,12.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/rakovica-centar-maricka-50-95m2-85000eur/Nkps4az_6Yw/,85000,Stan,Prodaja,Beograd,Rakovica,95,NULL,Novogradnja,NULL,5,5,0,"Centralno grejanje",5,NULL,1,1,1,1,0,0,13953,12.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/rakovica-resnik-edvarda-griga-45-115m2-85000eur/NkX3GUc_F6Z/,85000,Stan,Prodaja,Beograd,Rakovica,115,1988,"Izvorno stanje",NULL,5,3,1,"Centralno grejanje, Klima uređaj",5,NULL,0,0,0,1,0,0,13954,12.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-nemanjina-kralja-milana-10-45m2-85000eur/NkMnRUB7v7g/,85000,Stan,Prodaja,Beograd,"Savski venac",45,NULL,"Izvorno stanje",NULL,NULL,0,1,NULL,1,NULL,0,0,0,0,0,0,13955,4.1
https://www.nekretnine.rs/stambeni-objekti/stanovi/36m2-t-slavija-stan/Nk6kBocLbW8/,85000,Stan,Prodaja,Beograd,Slavija,36,1968,"Standardna gradnja",NULL,5,5,1,Ostalo,1,NULL,0,0,1,0,0,1,13956,0.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-kod-tc-zira-id2560/NkkoAs4ZPr5/,85000,Stan,Prodaja,Beograd,"Slavujev venac",39,NULL,"Izvorno stanje",NULL,1,-1,1,"Klima uređaj, Ostalo",2,1,0,0,0,0,0,1,13957,2.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-dorcol-cara-urosa-15-27m2-85000eur/NktnoJlVbkv/,85000,Stan,Prodaja,Beograd,"Stari Grad",27,NULL,"Standardna gradnja",NULL,6,5,1,"Klima uređaj",2,NULL,0,1,0,0,0,0,13958,0.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-20/Nk-71ST89ry/,85000,Stan,Prodaja,Beograd,"Sunčana padina",54,NULL,"Standardna gradnja",NULL,4,0,1,"Centralno grejanje",2,NULL,0,0,1,0,0,1,13959,6.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/uciteljsko-naselje-50m2-i-eg-u-izgradnji-id70979/NkOWLkojK6b/,85000,Stan,Prodaja,Beograd,"Učiteljsko naselje",50,2020,"U izgradnji",NULL,3,1,0,"Etažno grejanje na gas",2,1,1,1,1,0,0,0,13960,5.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/uciteljsko-naselje-50m2-ii-eg-u-izgradnji-id70976/NkSyRneIhK1/,85000,Stan,Prodaja,Beograd,"Učiteljsko naselje",50,2020,"U izgradnji",NULL,3,2,0,"Etažno grejanje na gas",2,1,1,1,1,0,0,0,13961,5.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-dvosoban-stan-u-rakovici-id6865/Nkr89GRtS8L/,85000,Stan,Prodaja,Beograd,Vidikovac,53,NULL,"Izvorno stanje",NULL,6,-1,1,"TA peć",2,1,0,0,0,0,0,1,13962,1.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/visnjicka-banja-slobodana-jovanovica-crvfascigle-renoviran-topla-voda-cg-uknj/NkZkrhh0mXX/,85000,Stan,Prodaja,Beograd,"Višnjička banja",70,NULL,NULL,NULL,4,3,1,"Centralno grejanje",2,NULL,0,0,0,1,0,0,13963,6.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/visnjicka-banja-crvfascigle-renoviran-topla-voda/144241/,85000,Stan,Prodaja,Beograd,"Višnjička banja",70,NULL,"Izvorno stanje",NULL,4,3,1,"Centralno grejanje, Klima uređaj",2,NULL,0,0,0,1,0,1,13964,6.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/lekino-brdo-38m2/NkDiRhq4XFO/,85000,Stan,Prodaja,Beograd,Voždovac,38,2009,"Standardna gradnja",NULL,8,2,0,"Centralno grejanje",2,NULL,0,1,0,0,0,1,13965,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-jajinci-35-86m2-85000eur/NkLZxO5vrh5/,85000,Stan,Prodaja,Beograd,Voždovac,86,NULL,Novogradnja,NULL,3,0,1,"Etažno grejanje na gas",4,NULL,1,0,1,0,0,0,13966,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-cvetni-trg-kralja-milana-20-38m2-85000eur/NkmMGFUOF4t/,85000,Stan,Prodaja,Beograd,"Vračar (Centar)",38,NULL,"Standardna gradnja",NULL,3,0,1,NULL,2,NULL,0,0,0,0,0,0,13967,2.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-bez-ulaganja-u-centru-zemuna-id1071/Nk0WIf1aWAu/,85000,Stan,Prodaja,Beograd,"Zemun (Centar)",41,NULL,"Izvorno stanje",NULL,4,3,1,"Centralno grejanje",1,1,1,1,0,1,0,1,13968,5.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-gradska-bolnica-hadzi-mustafina-25-66m2-85000eur/NkrPab0m-Mn/,85000,Stan,Prodaja,Beograd,Zvezdara,66,NULL,"Izvorno stanje",NULL,NULL,0,1,"Etažno grejanje na gas",3,NULL,0,0,1,0,0,0,13969,7.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-cvetanova-cuprija-ristin-potok-40-76m2-85000eur/NkGRnnyIQkP/,85000,Stan,Prodaja,Beograd,Zvezdara,76,NULL,Novogradnja,NULL,3,3,1,"Etažno grejanje na gas",4,NULL,0,0,1,1,0,0,13970,7.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/odlican-stan-kod-fontane-id109030/NkHy2QGIxNu/,85500,Stan,Prodaja,Beograd,"Novi Beograd Blok 1 (Fontana)",36,NULL,"Standardna gradnja",NULL,8,5,1,"Centralno grejanje",2,1,0,0,0,0,0,0,14006,4.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-66m2/NkUbDGgOCum/,85800,Stan,Prodaja,Beograd,Čubura,66,1936,"Standardna gradnja",NULL,2,-2,1,NULL,1,NULL,0,0,0,0,0,0,14012,2.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-10/NkoxnSaTyDX/,85800,Stan,Prodaja,Beograd,"Vračar (Centar)",66,1936,"Standardna gradnja",NULL,2,-2,1,NULL,1,NULL,0,0,0,0,0,0,14013,2.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-hrama-66m2-st-eg-uknj/Nknb93ulyVC/,85800,Stan,Prodaja,Beograd,"Vračar (Hram)",66,1936,"Standardna gradnja",NULL,2,-2,1,NULL,1,NULL,0,0,0,0,0,0,14014,2
https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-brace-jerkovic-dragice-koncar-69m2-dragice-koncar/NkboIkLZXA0/,85900,Stan,Prodaja,Beograd,"Braće Jerković",69,NULL,"Standardna gradnja",NULL,5,5,1,Ostalo,2,NULL,1,1,0,1,0,1,14017,6.1
https://www.nekretnine.rs/stambeni-objekti/stanovi/uknjizen-20-stan-vojvode-stepe-kod-vera-id2370/NkvRUk80jxX/,85900,Stan,Prodaja,Beograd,Voždovac,49,NULL,"Izvorno stanje",NULL,12,1,1,"Centralno grejanje",2,1,1,1,0,0,0,1,14018,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/svetao-komforan-dvosoban-stan-u-vojvode-stepe-id7101/Nkte-hf0XlH/,85900,Stan,Prodaja,Beograd,Voždovac,49,NULL,"Izvorno stanje",NULL,14,1,1,"Centralno grejanje",2,1,0,1,0,0,0,1,14019,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-vojvode-stepe-49m2-id3067/Nk54vOUUeSL/,85900,Stan,Prodaja,Beograd,Voždovac,49,NULL,"Standardna gradnja",NULL,13,1,1,"Centralno grejanje",2,1,0,1,0,0,0,0,14020,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/brace-jerkovic-71m2-v-eg-uk-id73702/NklqhY5XHMv/,86000,Stan,Prodaja,Beograd,"Braće Jerković",71,NULL,Novogradnja,NULL,5,5,1,"Etažno grejanje na gas",4,1,0,1,1,0,0,0,14027,6.1
https://www.nekretnine.rs/stambeni-objekti/stanovi/funkcionalnog-rasporeda-sa-parking-mestom-id5020280/Nk09Q5EwRr4/,86000,Stan,Prodaja,Beograd,Cerak,57,NULL,"Standardna gradnja",NULL,4,0,1,NULL,3,1,1,0,1,0,0,0,14028,9.4
